pred-x;pred-y;pred-z;real-x;real-y;real-z
830.8030395507812;228.8716583251953;23.89151382446289;776.0457;191.581;-27.5572
795.1661376953125;157.8262481689453;-82.49215698242188;779.5656;96.4633;-77.6513
813.5247192382812;187.63922119140625;145.0703582763672;879.2802;111.6359;54.1893
782.6085815429688;180.66871643066406;-36.01917266845703;659.1444;91.2033;-56.9166
685.2493286132812;115.56855010986328;16.30081558227539;599.0869;24.6266;-5.302
530.5618896484375;230.04786682128906;206.34262084960938;846.9458;360.9045;340.3708
628.46240234375;94.83861541748047;-63.74961471557617;640.0871;146.8857;43.25
790.2622680664062;76.34651947021484;-56.16172790527344;954.6874;-1.1691;-24.1922
601.9178466796875;284.9667053222656;-347.9814453125;593.633;259.5259;-253.9015
594.5193481445312;74.22191619873047;-123.26459503173828;464.6095;57.2393;-45.2157
695.2646484375;212.65518188476562;41.92096710205078;648.7799;122.6679;10.4559
468.99481201171875;201.87014770507812;367.8152160644531;615.6445;308.9548;490.409
1017.071533203125;250.27919006347656;187.27951049804688;1101.8802;172.3709;25.8894
562.8763427734375;97.36154174804688;-271.644775390625;655.8371;84.6106;-234.2792
826.79443359375;223.03543090820312;27.886751174926758;797.9608;177.9757;-71.0198
551.6904296875;138.5233612060547;178.01210021972656;363.7013;55.555;52.9058
787.4241943359375;310.63934326171875;-89.82051086425781;845.4266;267.4783;-130.6955
631.58544921875;409.7376403808594;-393.1551818847656;735.943;314.2747;-258.5993
900.8273315429688;146.0203857421875;-71.9681625366211;841.6834;85.1174;-97.6931
728.0970458984375;284.568603515625;4.203310012817383;731.6803;305.2274;37.1078
799.3016967773438;147.37229919433594;167.6183624267578;906.6064;178.4587;31.1209
868.9850463867188;51.53578567504883;-110.70611572265625;605.5194;-0.457;-31.7101
653.617919921875;46.0822868347168;-14.299201965332031;497.246;-16.5975;-26.9894
953.1572265625;254.2618408203125;160.88282775878906;1020.6621;162.8881;-7.9668
617.2171630859375;160.4022216796875;81.66447448730469;515.5026;7.1771;-55.1743
943.8157348632812;140.46810913085938;38.63722610473633;902.3958;99.7577;-4.7772
968.83837890625;35.81563949584961;-3.6061534881591797;817.8499;-64.2888;-68.4917
835.1074829101562;77.02255249023438;3.098033905029297;692.8746;0.3958;-42.4788
920.637939453125;126.05117797851562;-70.65687561035156;825.0023;105.5283;-107.1954
787.3096313476562;144.31268310546875;-53.991024017333984;793.7854;163.4335;-75.4454
1023.6497192382812;292.4747009277344;-59.59694290161133;925.5784;187.3081;-87.8317
1121.1900634765625;112.90145874023438;47.571556091308594;979.9608;40.691;-43.1969
973.252685546875;220.32000732421875;38.80556869506836;966.6736;143.8774;-23.3236
661.7183837890625;363.8851623535156;202.7454071044922;640.6785;356.75;135.7354
871.723876953125;427.10992431640625;-13.809319496154785;808.6655;258.366;4.4661
887.203857421875;400.4045104980469;109.7022705078125;881.1035;239.0201;78.4543
847.5138549804688;160.7830047607422;51.59674835205078;781.4443;91.0088;-5.5068
700.1851196289062;9.42345905303955;-306.2304382324219;663.6515;14.2881;-199.0751
950.4838256835938;166.1813201904297;1.0871174335479736;851.6727;65.7085;-38.3452
684.9620361328125;458.6630554199219;-133.8162841796875;664.1261;445.6175;-40.2819
589.7702026367188;90.62132263183594;-29.17420196533203;482.2292;83.3193;-45.4847
61.479278564453125;-213.9375;122.89930725097656;-27.2879;-356.8636;-112.2543
471.7466735839844;81.03673553466797;613.9456787109375;557.0994;171.4944;781.5779
624.619384765625;24.52734375;171.4743194580078;639.0557;-30.364;135.4233
745.0239868164062;29.567279815673828;-44.65465545654297;592.0264;-21.1;-63.6005
58.2828369140625;-244.39712524414062;199.63864135742188;130.545;-299.3958;302.2426
799.3502807617188;114.04364013671875;48.933982849121094;773.7736;57.8028;-51.5022
759.5479736328125;216.39096069335938;-172.64419555664062;814.6152;196.8252;-109.781
531.4483642578125;87.08533477783203;-64.25678253173828;389.6084;48.1792;-39.2493
753.93408203125;451.127197265625;-6.762239456176758;622.7825;692.5371;-18.1614
823.2476806640625;235.73895263671875;-124.79222106933594;865.4062;173.1902;-147.3673
510.31634521484375;446.350341796875;113.2942123413086;348.5326;452.7816;138.8748
168.77655029296875;-75.95695495605469;220.68605041503906;528.9766;159.0701;494.3927
242.7795867919922;-48.47932052612305;192.91026306152344;428.9233;20.9383;239.0958
363.0631408691406;117.78748321533203;280.0958557128906;485.3977;199.1861;337.4662
625.1067504882812;45.54405975341797;-270.42010498046875;517.0261;33.5589;-178.9552
903.5518798828125;125.3515853881836;48.07792663574219;860.658;5.8212;-47.4268
701.3244018554688;299.4134521484375;-99.50359344482422;652.0793;251.446;-112.3916
757.9044799804688;140.4818115234375;56.851505279541016;739.5583;32.2598;-32.7174
703.8743896484375;75.34165954589844;-98.66553497314453;592.0307;40.6976;-65.2283
827.9971923828125;364.25396728515625;87.1353988647461;885.42;412.593;89.8159
817.8466186523438;230.3160858154297;89.04080200195312;753.5057;189.8416;23.1583
807.3299560546875;199.91807556152344;-69.44190216064453;592.7939;165.7864;-77.3199
558.9645385742188;103.29428100585938;-640.8456420898438;630.3035;-44.0896;-299.5231
931.498779296875;219.4693145751953;-84.5672607421875;981.6725;217.124;-89.9452
771.3499145507812;212.0277099609375;8.213732719421387;628.0905;148.9513;-24.6559
722.414794921875;120.5912094116211;7.103212833404541;659.6682;93.8007;-20.6522
731.6495361328125;115.62967681884766;130.741943359375;622.5959;33.9828;116.0045
954.8253173828125;133.25286865234375;-18.660192489624023;834.3822;86.1782;-68.8416
945.207763671875;168.75746154785156;270.46466064453125;896.4426;238.202;205.3162
938.5184936523438;191.6764373779297;-44.29435348510742;926.7414;188.5483;-123.0126
914.0584106445312;131.088134765625;-108.90737915039062;838.6335;88.5907;-141.1428
804.7052001953125;118.8080062866211;-116.59049224853516;671.0849;111.1208;-189.5231
663.46826171875;60.775360107421875;-152.12594604492188;586.1134;12.7788;-109.3003
803.0508422851562;122.343994140625;11.968433380126953;697.6896;29.618;-38.6635
833.1902465820312;87.73102569580078;13.58506965637207;786.5777;38.5633;-75.5355
694.3005981445312;56.90632247924805;-124.46258544921875;719.2891;34.0979;-130.4502
68.46490478515625;-68.38050842285156;231.8433380126953;165.1478;62.6814;327.7003
526.5087280273438;273.3424072265625;258.8485412597656;423.6196;168.8155;129.39
451.65338134765625;-146.5439453125;-532.1611938476562;396.3088;-163.9714;-343.1821
746.922607421875;113.03606414794922;-91.61044311523438;849.4937;29.8879;-239.8173
478.34857177734375;109.73796081542969;155.01641845703125;363.6104;128.8601;82.6567
994.3665161132812;153.10064697265625;-46.669681549072266;1016.4453;84.0119;-67.9918
814.5966796875;270.1466064453125;90.38905334472656;819.8957;216.4023;47.0394
754.1869506835938;183.20143127441406;-116.28853607177734;667.3354;79.9379;-102.5936
726.765625;111.04605865478516;8.939620971679688;659.7813;45.0934;-27.399
726.9005737304688;165.02423095703125;-26.193925857543945;662.3917;123.0374;-63.5349
624.795166015625;116.79203033447266;-218.3196563720703;767.5709;177.8308;-177.0882
988.0038452148438;120.0256118774414;-140.2642822265625;863.877;73.719;-111.9084
735.246337890625;74.25586700439453;163.7222900390625;756.2095;18.0417;15.1533
956.0479736328125;107.38208770751953;-206.90306091308594;833.8203;58.7738;-238.2164
912.2669677734375;151.7692108154297;31.524539947509766;878.5747;76.996;-67.9135
1021.6825561523438;240.4759063720703;-135.13461303710938;955.0901;164.8877;-173.2846
75.84269714355469;-73.63262939453125;70.32989501953125;57.4318;-308.3679;151.428
663.5606689453125;62.893795013427734;41.79104995727539;583.2407;-14.1826;-16.7126
877.2972412109375;244.17015075683594;-10.675508499145508;920.3691;211.3591;-36.9561
800.021240234375;1.9082913398742676;-13.00435733795166;678.7513;-77.4094;-36.3503
962.553466796875;102.6889419555664;-27.570695877075195;899.3848;18.0389;-65.1369
156.40081787109375;-592.8935546875;-377.8347473144531;412.2906;-313.7976;-626.002
899.27294921875;187.3165740966797;42.959835052490234;850.2053;83.1094;-19.4155
839.677734375;141.32949829101562;81.85718536376953;787.9608;46.3107;-24.0953
861.2034912109375;192.40487670898438;28.816974639892578;997.0555;78.0891;22.887
1050.6673583984375;173.31036376953125;-30.0185546875;1031.302;104.8123;-116.8789
617.1707763671875;199.98876953125;-39.246360778808594;762.2337;96.6971;-150.5316
818.4301147460938;172.509521484375;-24.985118865966797;723.0117;147.3557;0.6809
768.9564208984375;311.7078857421875;71.1385498046875;655.1444;229.5762;27.1818
822.6788330078125;208.9514617919922;-66.60887145996094;779.2373;179.795;-86.2548
935.2703247070312;212.34335327148438;-74.07879638671875;949.7265;104.6141;-125.4971
1006.0473022460938;115.54069519042969;36.34260940551758;915.3339;16.6347;-53.3289
891.0859375;115.7265625;-145.95228576660156;820.2485;49.3505;-156.458
543.0706176757812;120.1767807006836;54.480499267578125;583.3931;124.0996;-11.4502
862.28515625;75.39149475097656;-104.91209411621094;634.8399;2.4557;-99.8345
913.5504150390625;137.67507934570312;10.754215240478516;805.9916;66.9727;-27.2816
860.4507446289062;231.3670196533203;-13.348381996154785;767.0634;181.5697;-42.8761
850.9258422851562;27.75242042541504;-107.33441162109375;785.8207;-24.9659;-77.6293
-23.343507766723633;53.13345718383789;275.2183532714844;-338.9419;148.2513;271.8286
883.4328002929688;315.5053405761719;-15.031759262084961;941.3403;300.3303;-120.6459
687.3240356445312;177.31100463867188;-275.88702392578125;661.0745;100.6736;-197.9901
723.8344116210938;27.409435272216797;-247.1477813720703;527.3662;23.436;-140.5552
884.7942504882812;-77.00936126708984;-21.54847526550293;846.2484;-81.1969;-30.9147
828.4552001953125;156.35252380371094;42.97577667236328;820.9892;68.2655;-31.9451
870.5198974609375;237.24827575683594;38.18040084838867;760.5827;127.7958;17.9286
785.620361328125;111.45657348632812;-125.19988250732422;705.5697;35.3329;-168.523
723.0831909179688;345.1329650878906;133.0409393310547;550.7322;336.7343;174.2998
739.2089233398438;380.3812561035156;73.9815673828125;711.7134;374.455;9.3154
109.13774871826172;-614.556396484375;-347.9756774902344;61.8939;-415.1098;-242.3035
890.71728515625;243.601318359375;47.562496185302734;822.7895;182.3632;-6.6783
911.6646728515625;122.12688446044922;67.22855377197266;867.3873;62.1289;12.6789
622.6732788085938;84.03265380859375;-19.93813133239746;468.1089;29.8666;-34.7872
802.5225219726562;147.60137939453125;-80.75151824951172;914.2415;85.4618;-110.873
875.6373901367188;131.73684692382812;78.58624267578125;797.7633;80.0666;32.95
557.0947875976562;197.9710693359375;34.02961730957031;462.5064;122.7331;4.2336
949.6035766601562;167.9359893798828;-28.286096572875977;921.8547;179.2385;-62.8364
720.4495849609375;224.03794860839844;-10.247794151306152;685.1925;207.6208;-4.7055
845.7642822265625;259.6546630859375;121.3668212890625;637.4763;156.3201;91.6896
608.6639404296875;75.41272735595703;228.32003784179688;738.3914;55.3949;217.1692
860.6943969726562;297.0563659667969;83.60663604736328;863.8282;253.3865;34.7059
614.2974243164062;128.72918701171875;35.79341125488281;410.6882;86.3185;94.6328
590.9711303710938;164.64962768554688;-48.46992874145508;630.6452;231.2999;-108.4832
686.9722290039062;60.315765380859375;-13.966754913330078;562.9733;-23.8526;-51.7694
970.9255981445312;191.37652587890625;77.25553131103516;887.9297;122.5581;13.9543
571.843994140625;240.71493530273438;145.83172607421875;458.8237;363.2964;324.5503
767.1314697265625;69.08731079101562;-232.64642333984375;633.0168;23.2157;-175.889
829.0505981445312;164.68246459960938;-9.277510643005371;743.1251;99.0705;-31.1717
400.6153564453125;230.1851043701172;297.3512268066406;252.9098;264.5128;234.5242
813.6251831054688;191.5358123779297;1.4208649396896362;733.1437;128.6388;-31.9676
796.5138549804688;263.6773376464844;143.84518432617188;823.2549;263.3553;146.1586
713.8711547851562;151.1835174560547;-164.1858673095703;704.2287;160.0384;-204.2239
545.8959350585938;45.979530334472656;-131.08668518066406;637.7047;-22.7855;-159.6768
795.5667724609375;140.9177703857422;14.680487632751465;840.7906;97.2999;-108.7703
806.7969970703125;317.90020751953125;165.64566040039062;813.9088;313.1463;236.6907
958.3368530273438;189.04209899902344;151.9285430908203;932.5026;56.6406;-9.2896
904.0604858398438;112.7474365234375;-4.957797050476074;820.1186;21.8306;-72.1676
152.61451721191406;-127.21321105957031;-178.22708129882812;256.4607;247.7723;-474.0756
831.681396484375;204.66392517089844;-4.434355735778809;890.0252;206.8982;-37.3284
1062.2249755859375;212.3876953125;-29.10431480407715;1012.4747;154.3859;-94.3161
892.0608520507812;188.36599731445312;5.324107646942139;938.5885;177.9293;-34.9229
871.10302734375;135.6989288330078;15.503866195678711;791.3877;22.9472;-47.4696
549.3453369140625;164.58172607421875;-48.8916015625;449.271;148.7725;-14.3793
926.17138671875;100.86042022705078;-3.4871017932891846;828.8278;52.3747;-31.5171
952.5300903320312;174.23716735839844;-11.065006256103516;859.4951;116.0314;-106.0779
831.0780029296875;258.7855224609375;61.3583984375;968.8899;227.501;-75.3395
403.3803405761719;241.9189910888672;229.6833038330078;504.5372;280.1894;98.0152
227.27967834472656;25.99138832092285;309.4008483886719;336.8272;83.1878;372.2442
888.34765625;267.4749450683594;28.37504005432129;929.9538;267.7314;-36.9716
1000.193603515625;264.150634765625;-72.46647644042969;953.8992;211.4115;-95.6786
693.9522705078125;113.1459732055664;-66.48121643066406;579.5794;39.1547;-56.3254
919.9169311523438;266.96484375;112.37619018554688;918.4418;272.6603;100.8048
706.040283203125;87.05891418457031;-5.323593616485596;651.2129;2.1513;-27.4454
544.47509765625;219.52615356445312;-126.30226135253906;519.5886;216.9515;-167.569
133.213134765625;-457.8973083496094;-115.44209289550781;209.0002;26.4941;645.2702
922.0003662109375;196.76324462890625;9.623601913452148;934.2572;80.4557;-76.9343
938.728271484375;106.54706573486328;-87.69758605957031;811.1865;-4.5225;-80.7947
760.9765625;198.0574188232422;124.96991729736328;858.7607;144.336;72.6368
736.240234375;269.04998779296875;12.261028289794922;530.605;230.6139;-15.6179
828.7607421875;135.80642700195312;-35.69137954711914;799.9061;48.6656;-32.1442
800.1956787109375;273.6790771484375;226.8578643798828;726.7256;403.591;378.753
658.02978515625;9.212292671203613;-96.19087219238281;604.5323;-86.7104;-85.4023
504.69476318359375;274.8652038574219;12.208508491516113;393.7178;320.4629;109.1258
551.70166015625;235.00901794433594;-252.96902465820312;625.2753;257.0443;-224.9556
911.236572265625;294.14715576171875;74.71098327636719;838.5314;238.4444;18.0674
797.8411865234375;-18.888938903808594;-325.0328063964844;698.3135;-39.0323;-231.5818
829.0897216796875;250.124267578125;5.095274925231934;753.7614;207.8814;-14.1633
1091.5205078125;172.08673095703125;72.04397583007812;1047.3138;53.8203;-22.5529
621.2337646484375;159.52113342285156;146.72021484375;548.5936;151.2728;167.7781
734.5516357421875;88.80854034423828;-46.54723358154297;649.3443;12.6706;-33.9241
227.15806579589844;-159.62216186523438;429.8514709472656;466.4874;-96.8829;560.711
645.6630249023438;139.5812225341797;49.46430206298828;481.3053;57.093;27.1371
66.28729248046875;-141.4314727783203;117.09983825683594;154.888;-570.4838;227.0215
681.725830078125;102.48477935791016;0.7606691122055054;621.4534;68.2132;-40.5315
725.3510131835938;125.99298095703125;-12.222424507141113;771.8716;26.0235;-99.5279
